Name	Hy2489_1_quant	Hy2489_2_quant	P6_1_quant	P6_2_quant
NCU05463	0.0	0.0	20.6188	42.6008
NCU07914	78.8141	1594.56	276.695	273.825
NCU06538	15.7771	13.6086	6.45942	5.45364
NCU06551	22.2691	25.952	32.4701	35.1614
NCU00572	3.97053	1.70121	116.469	133.532
NCU10066	55.5449	78.1628	55.6067	64.7602
NCU03363	50.5942	36.477	12.6021	15.3657
NCU02608	32.9793	22.2567	16.589	19.601
NCU00576	18.5566	24.3621	36.8434	39.7561
NCU00578	18.9116	28.7744	19.0896	19.1123
NCU16450	506.724	787.473	98.1648	88.143
NCU08627	2657.16	4353.57	693.301	805.261
NCU00584	112.134	94.7017	38.7713	63.3138
NCU00586	65.6815	91.9674	231.804	245.892
NCU07837	76.8794	36.83	12.0943	18.9144
NCU00589	142.011	128.609	297.757	379.894
NCU08086	0.0	0.0	596.811	711.508
NCU00590	236.883	116.496	30.2633	30.6532
NCU08857	2.20825	1.89117	13.112	15.5678
NCU00592	133.121	79.4086	25.9068	35.8692
NCU03050	145.723	181.657	51.3345	54.1994
NCU02609	70.7622	30.6341	63.3036	78.4788
NCU16902	26.0941	11.7119	16.8892	20.2662
NCU00597	62.6155	26.2015	14.9643	19.8483
NCU09077	67.9092	27.6412	14.4397	14.4289
NCU09469	43.505	64.7104	32.4091	36.612
NCU02282	89.1263	157.974	49.7237	60.9362
NCU07123	97.1879	60.0716	63.9606	58.6207
NCU04356	0.08459	0.336161	38.3743	52.771
NCU09986	125.013	55.251	152.966	160.402
NCU00598	204.195	128.735	51.206	46.7014
NCU08961	73.197	84.8863	87.4324	111.565
NCU10043	13.1192	10.8877	5.7857	8.16924
NCU05615	0.0	0.0	0.186758	1.26454
NCU08513	0.0	0.0	0.0	0.0
NCU06817	2.55358	0.361567	0.392248	0.482043
NCU01920	41.4262	36.7607	9.99252	9.38464
NCU08309	22.3567	19.4437	10.2528	14.9347
NCU04648	54.2574	59.8387	9.54931	9.22012
NCU07101	22.0042	10.4565	3.11904	7.27688
NCU02829	142.258	198.315	141.208	176.164
NCU00599	48.0581	22.8939	13.5432	19.8948
NCU03379	8.14113	7.73485	15.189	19.9881
NCU01857	49.9607	45.6073	7.51545	7.89261
NCU00603	1.12021	0.0	8.47866	8.51579
NCU09894	156.684	71.964	15.6348	19.87
NCU05057	47.1229	19.6243	6.29302	7.21754
NCU10036	41.3942	42.4344	37.3215	42.5024
NCU08637	23.0255	21.7489	8.55322	8.8945
NCU04647	144.259	63.2474	16.2605	16.2995
NCU00611	18.1008	16.0986	109.416	142.168
NCU07876	7.86548	8.18568	35.3537	41.2122
NCU08703	37.4786	25.3317	28.536	37.8819
NCU00618	1502.33	2211.61	477.486	519.379
NCU01499	40.4398	32.7745	35.1715	40.2079
NCU02862	0.0	0.0	1.06633	0.655428
NCU06951	0.0	0.109218	33.1736	38.8468
NCU06320	3.74452	2.84614	12.361	15.6606
NCU11188	8.9036	10.2894	4.19862	6.04869
NCU00627	212.332	181.646	233.347	275.642
NCU00629	44.5681	253.992	136.935	135.852
NCU01713	32.2047	43.674	21.5937	23.7788
NCU04341	1.83264	6.26179	14.9477	16.5155
NCU00630	3.33272	4.66391	7.93756	10.1772
NCU00631	26.1995	24.282	18.1472	25.5506
NCU01543	42.5419	39.1542	33.2855	35.9123
NCU17042	0.641852	0.582444	8.95002	11.2084
NCU08862	1.02915	2.65796	7.655	13.094
NCU01835	2565.86	1406.8	2369.29	2190.29
NCU02680	45.1369	56.3569	32.9521	39.3846
NCU01296	300.458	136.988	12.4252	12.3176
NCU00634	814.631	1631.57	270.13	318.15
NCU00950	21.8109	22.6739	8.79188	12.6565
NCU16447	0.0	0.0	1.81548	0.734359
NCU04487	19.3013	26.1057	2.72814	1.98151
NCU00638	50.209	14.0501	11.5984	11.1902
NCU08175	0.091844	0.072924	0.0	0.374238
NCU00641	58.1796	57.0104	17.0327	30.9819
NCU01919	106.292	120.799	31.1808	35.4757
NCU09332	69.9166	64.1674	51.1848	59.9489
NCU00642	27.9983	26.7691	29.731	31.4777
NCU00644	171.755	210.461	95.3189	115.406
NCU05510	6.74879	7.76572	2.46638	3.24764
NCU03409	18.4751	17.9859	5.63767	5.27916
NCU00646	6.81801	7.64045	36.217	42.7535
NCU00648	12.6255	6.99263	32.2763	36.6761
NCU00864	71.6638	170.47	128.835	123.044
NCU02353	39.8071	42.2524	165.039	203.996
NCU00649	24.6558	40.0207	11.5731	17.1564
NCU09867	10.5844	8.6466	12.1855	14.9153
NCU05502	1.30802	2.45284	7.80376	8.7471
NCU02582	47.4227	19.994	61.2007	69.037
NCU05601	85.4336	74.351	49.2321	54.073
NCU07932	73.3529	71.1345	48.2514	53.336
NCU00582	629.681	173.31	67.7099	102.31
NCU09231	0.251784	0.696411	43.7516	56.1707
NCU00719	0.659571	2.15491	45.0571	42.852
NCU17172	0.0	0.0	0.0	1.72901
NCU00657	11.8379	10.7833	6.34039	7.35912
NCU00355	0.826028	19.5059	51.3347	47.4293
NCU02116	20.0252	24.825	15.6629	18.2487
NCU00658	0.865963	0.604815	7.52275	5.22542
NCU16445	264.021	59.1271	204.289	212.223
NCU06339	6.02158	2.4471	75.5409	87.441
NCU02804	127.838	176.788	59.3294	73.9054
NCU00664	22.6143	20.7128	10.5129	11.33
NCU00666	10.6821	16.3556	65.6519	58.777
NCU03273	340.674	147.291	21.2179	27.4586
NCU00667	247.593	197.651	189.505	215.319
NCU00614	30.4912	36.5529	21.4954	24.8663
NCU02920	0.0	0.0	7.02408	8.63693
NCU09284	63.6328	78.0419	36.657	43.48
NCU07228	0.0	0.0	0.0	0.777859
NCU00671	15.5974	19.0312	12.8161	16.5812
NCU07098	104.464	64.3334	5.15929	6.31958
NCU00003	23.1696	20.9263	40.351	51.5151
NCU02378	291.354	618.095	21.1176	25.2427
NCU00173	56.7704	95.5155	25.786	34.0222
NCU16769	79.7607	37.0068	22.317	30.0341
NCU10186	0.0	0.0	5.11623	6.30087
NCU03400	42.3848	49.9983	46.413	47.5518
NCU07103	0.0	0.0	8.35289	10.0499
NCU03468	2.50192	2.78072	55.1761	52.333
NCU08514	36.4667	31.7478	11.1872	13.115
NCU01136	5.69201	6.73206	81.2427	87.4741
NCU05163	9.09817	36.5421	4.19833	4.01836
NCU06602	57.1569	36.2887	83.465	107.251
NCU09107	52.8329	56.9638	87.5914	88.6171
NCU00684	243.866	158.875	525.95	536.118
NCU11380	1.85395	2.67924	35.3725	49.0553
NCU00687	101.018	79.6125	83.3606	93.623
NCU09257	58.6591	49.7477	23.6114	31.7626
NCU09518	21.4125	5.75462	4.68221	5.32953
NCU04039	134.712	131.732	0.970316	1.10818
NCU04171	86.4009	92.3169	17.8762	21.2203
NCU00688	4.67081	5.33021	9.25406	12.1077
NCU09566	5.6987	4.62684	45.6293	59.4042
NCU02576	23.9249	32.5839	123.801	181.87
NCU02492	9.54091	22.4171	42.4381	50.1175
NCU03376	28.0739	11.9042	3.20892	3.95059
NCU09572	144.765	170.225	136.289	148.807
NCU05091	0.0	0.0	1.66583	2.97194
NCU00689	27.0446	26.9275	21.373	22.7556
NCU00289	8.46412	15.8768	650.551	813.558
NCU01545	1675.22	1776.54	1482.3	1494.75
NCU00287	10.0024	19.1815	90.8842	106.627
NCU02904	327.481	375.109	23.7525	37.1001
NCU04751	0.076095	0.060552	81.0746	96.382
NCU06313	0.318294	0.0	0.817632	1.33786
NCU05791	57.7465	57.583	52.1546	66.4098
NCU00691	15.4705	25.4306	7.67594	9.20992
NCU06234	0.0	0.0	0.0	0.0
NCU04591	35.0417	68.0772	5.93688	7.26989
NCU00694	42.3244	43.9459	251.775	218.25
NCU00695	43.3307	28.6059	369.827	292.431
NCU00698	0.189954	0.0	8.17464	13.2604
NCU11305	3.92513	0.698637	11.6039	19.309
NCU10595	4.90116	1.48538	229.457	293.382
NCU11426	57.8536	76.4359	23.0807	21.7276
NCU16638	33.4551	45.6744	12.922	10.468
NCU08872	0.19859	0.0	16.9391	30.2739
NCU00700	17.0226	8.84699	42.0575	45.9751
NCU05236	11.3492	3.98017	729.491	621.96
NCU00706	1831.52	4782.45	686.223	825.39
NCU00375	0.90905	0.881057	1.08767	1.54528
NCU01649	33.5876	15.734	8.36555	8.97031
NCU00707	117.017	60.8272	10.3442	10.8899
NCU09071	48.6764	37.6324	56.4275	74.156
NCU00709	6.99207	3.00202	13.1339	19.8449
NCU09451	30.9442	21.6003	24.2768	31.0061
NCU06215	8.57212	8.60922	10.8463	14.1625
NCU06023	4.16096	1.73156	7.67231	6.15614
NCU16448	14.1906	21.7822	18.6656	24.4636
NCU08113	9.45888	3.70504	13.0205	14.6445
NCU06405	47.4819	29.0393	36.8193	41.4104
NCU00715	3.8769	10.531	43.1941	59.3608
NCU00716	632.051	386.817	136.302	56.0422
NCU02108	20.8516	34.8209	15.8942	17.7971
NCU00717	7.05005	11.8271	4.70763	6.20034
NCU07607	92.616	42.1499	30.9494	33.4538
NCU00724	1.53698	1.51966	20.5042	25.7602
NCU16549	19.1203	16.9623	129.982	147.318
NCU00727	40.1025	23.2817	14.7697	18.7623
NCU03071	77.7635	50.773	29.9164	34.8777
NCU16860	1.67284	0.971381	177.367	236.645
NCU00728	0.35461	0.202271	21.0334	21.5548
NCU00730	2.74431	5.4416	2.47436	5.39511
NCU10028	214.753	328.647	215.217	230.903
NCU08253	0.0	0.0	1.04669	1.41715
NCU02894	11.6668	6.25258	110.415	144.796
NCU08378	59.5233	60.6082	55.0546	66.3648
NCU09613	1.31406	4.53309	21.0169	26.3336
NCU00738	25.4967	16.5836	9.44628	14.1167
NCU00739	0.859639	0.0	1.59607	0.0
NCU00987	1.67518	2.18339	5.97283	5.9439
NCU09540	30.1205	15.1242	2.8243	2.22919
NCU07993	91.8948	74.1404	28.3306	37.3615
NCU03531	0.554353	0.579389	15.0346	32.2136
NCU01601	90.1091	95.5807	68.8689	87.2048
NCU02801	185.147	210.715	15.0793	14.5489
NCU11095	3.1658	6.24078	3.2948	1.99935
NCU09608	21.2225	14.593	10.0791	13.4904
NCU10847	57.507	36.0225	26.0804	32.1825
NCU00752	54.2735	38.8235	17.0175	21.3421
NCU02778	45.1313	39.4273	29.915	41.8789
NCU16501	0.490786	0.077868	0.0	0.0
NCU08787	36.6423	28.6077	20.823	29.0353
NCU00757	0.68776	0.434106	5.04075	4.22957
NCU04519	292.735	176.473	62.0438	81.1632
NCU07782	14.9918	20.7334	8.6945	10.504
NCU00758	9.99069	6.02451	4.51174	4.29639
NCU08184	55.7128	42.3156	5.38931	4.28826
NCU00760	0.0	0.0	0.0	0.0
NCU00761	14.0668	30.552	13.13	17.8534
NCU08804	26.3875	21.7223	19.7725	27.2021
NCU16895	12.9373	6.52122	2.98623	5.18281
NCU00764	0.0	0.0	2.85475	3.11144
NCU03543	70.3567	76.0844	32.4129	32.2124
NCU16440	0.668498	0.0	5.44644	11.0154
NCU02840	134.63	133.714	48.3009	58.0057
NCU01985	42.4201	90.9417	45.3231	55.2602
NCU00453	68.3111	48.2913	31.2304	37.1794
NCU06946	2.65291	2.95653	6.99509	10.7192
NCU00774	42.691	47.8625	44.2885	54.0005
NCU02491	80.8854	103.052	273.44	300.281
NCU00776	0.062409	0.0	6.47649	4.70563
NCU03783	80.0297	60.1591	32.9357	41.3297
NCU02515	29.2916	33.5167	34.5141	41.509
NCU00784	44.6924	24.1671	12.6598	17.6368
NCU08694	57.382	42.7302	34.5597	46.3511
NCU16563	0.21553	0.504695	0.0	0.446525
NCU08830	0.0	0.0	0.0	0.122096
NCU01229	95.1953	53.1996	13.2396	15.5569
NCU00788	16.506	6.44831	39.8869	50.4714
NCU01895	55.3583	48.4132	50.3944	67.4387
NCU06872	0.0	0.0	0.950174	0.0
NCU16754	0.467139	1.01647	1.74537	3.70032
NCU10895	0.489705	0.623	33.998	37.9438
NCU02837	375.859	202.891	148.755	156.322
NCU00692	120.454	115.191	34.8077	38.9377
NCU06734	33.1208	17.5576	14.2621	20.7258
NCU10894	1.65573	3.5924	15.6061	17.5233
NCU09617	10.4727	15.7032	77.6407	96.4947
NCU08638	7.4509	12.5116	5.96872	7.93625
NCU02345	10.2883	5.90105	11.1232	10.1774
NCU05251	46.0644	17.3656	12.8055	21.764
NCU08615	0.659883	0.526274	89.2747	116.527
NCU16624	305.567	166.442	11.3298	15.258
NCU04490	0.0	0.0	0.455952	0.28056
NCU00799	12.6723	11.3768	15.5514	20.207
NCU00902	54.501	44.957	28.1566	30.8379
NCU00801	4.7673	4.95667	112.114	114.669
NCU01783	40.896	30.3745	13.687	14.4725
NCU00807	0.0	0.0	0.0	0.0
NCU02020	44.0851	34.1235	11.8907	13.5477
NCU07111	46.1429	54.5018	9.26938	7.43771
NCU08604	16.8102	19.7893	35.2369	50.872
NCU16681	6.48781	8.94457	21.8545	28.6055
NCU00708	0.557113	1.0777	27.2583	45.9897
NCU00193	26.4103	20.4579	21.319	23.9661
NCU00813	40.1904	96.3734	96.6087	99.631
NCU16364	5.91622	7.23433	7.00861	6.42401
NCU08045	19.9165	38.403	14.2331	20.0958
NCU08967	24.2938	22.6002	279.215	273.27
NCU09831	1.47339	0.840196	1.6445	2.18624
NCU00818	0.113847	0.18167	9.69683	24.3563
NCU05453	18.6961	10.8895	24.9314	38.9134
NCU00830	7567.12	2893.07	9.43415	8.09709
NCU09673	49.9714	56.311	54.2135	70.613
NCU06744	83.3484	49.5374	35.3871	38.2089
NCU00834	0.069108	0.0	14.9273	22.1081
NCU04196	39.1121	16.3387	23.6711	32.0786
NCU01494	67.4494	8.25929	11.5521	13.621
NCU00835	18.7665	13.1059	291.418	367.338
NCU00836	0.10055	0.159479	5.41342	7.99869
NCU00839	0.142296	0.0	2.60916	6.29289
NCU17186	0.0	0.072102	4.65594	7.02839
NCU07322	14.4845	12.3204	180.749	217.712
NCU00840	1.07011	0.341686	11.5305	17.4065
NCU03255	30.4427	66.1269	56.7629	60.1675
NCU09272	1.04856	0.740883	8.67166	9.72217
NCU03728	47.8714	34.563	173.434	179.069
NCU07461	5.739	2.80757	8.65224	13.133
NCU00273	18.2249	22.1432	12.5533	12.7304
NCU06763	154.503	74.7203	187.491	250.158
NCU00135	59.9684	92.7259	31.9192	37.8241
