Name	P6_1_quant
NEUTE1DRAFT_118775	1.0282
NEUTE1DRAFT_125930	1.07304
NEUTE1DRAFT_72012	75.0276
NEUTE1DRAFT_90703	145.303
NEUTE1DRAFT_90697	41.2762
NEUTE1DRAFT_72229	4.35864
NEUTE1DRAFT_149962	28.2823
NEUTE1DRAFT_90687	20.7329
NEUTE1DRAFT_125920	31.7697
NEUTE1DRAFT_133076	51.9042
NEUTE1DRAFT_125912	15.5075
NEUTE1DRAFT_133072	16.2834
NEUTE1DRAFT_118765	4.47861
NEUTE1DRAFT_149950	17.8416
NEUTE1DRAFT_55837	16.0638
NEUTE1DRAFT_149994	19.2949
NEUTE1DRAFT_105396	9.39605
NEUTE1DRAFT_149946	65.2383
NEUTE1DRAFT_114369	2.55119
NEUTE1DRAFT_149942	3.09623
NEUTE1DRAFT_90624	56.7388
NEUTE1DRAFT_125896	254.41
NEUTE1DRAFT_71930	54.9263
NEUTE1DRAFT_55885	2.7246
NEUTE1DRAFT_149936	57.382
NEUTE1DRAFT_125892	24.8051
NEUTE1DRAFT_114358	11.3849
NEUTE1DRAFT_51551	0
NEUTE1DRAFT_28465	0
NEUTE1DRAFT_91077	96.4605
NEUTE1DRAFT_55334	0
NEUTE1DRAFT_52208	0
NEUTE1DRAFT_125878	101.515
NEUTE1DRAFT_71886	836.709
NEUTE1DRAFT_125873	70.1227
NEUTE1DRAFT_71874	142.387
NEUTE1DRAFT_90560	51.74
NEUTE1DRAFT_118745	35.0831
NEUTE1DRAFT_114333	0
NEUTE1DRAFT_149910	8.32602
NEUTE1DRAFT_91560	20.3255
NEUTE1DRAFT_71860	50.1126
NEUTE1DRAFT_125864	13.4337
NEUTE1DRAFT_125863	13.6359
NEUTE1DRAFT_149906	18.4671
NEUTE1DRAFT_133385	6.93032
NEUTE1DRAFT_90540	32.689
NEUTE1DRAFT_74343	68.1017
NEUTE1DRAFT_133252	12.9671
NEUTE1DRAFT_125857	13.4861
NEUTE1DRAFT_114324	13.6556
NEUTE1DRAFT_118741	0
NEUTE1DRAFT_125851	62.0245
NEUTE1DRAFT_90518	13.1549
NEUTE1DRAFT_90512	3.86574
NEUTE1DRAFT_90510	118.978
NEUTE1DRAFT_90506	2.8286
NEUTE1DRAFT_53462	67.3712
NEUTE1DRAFT_90505	14.2123
NEUTE1DRAFT_90504	7.35877
NEUTE1DRAFT_118734	662.447
NEUTE1DRAFT_149885	32.2785
NEUTE1DRAFT_150546	21.9284
NEUTE1DRAFT_125832	11.9803
NEUTE1DRAFT_90482	114.09
NEUTE1DRAFT_90476	6.32516
NEUTE1DRAFT_125826	53.2332
NEUTE1DRAFT_71777	37.2509
NEUTE1DRAFT_71773	34.113
NEUTE1DRAFT_125822	136.011
NEUTE1DRAFT_132998	16.5493
NEUTE1DRAFT_90455	13.5496
NEUTE1DRAFT_118722	355.844
NEUTE1DRAFT_71749	4.29864
NEUTE1DRAFT_118721	22.4286
NEUTE1DRAFT_90437	92.0582
NEUTE1DRAFT_125810	46.3367
NEUTE1DRAFT_149856	11.5279
NEUTE1DRAFT_150861	17.7385
NEUTE1DRAFT_142192	0
NEUTE1DRAFT_142190	11.7588
NEUTE1DRAFT_118714	6.63806
NEUTE1DRAFT_125800	19.0318
NEUTE1DRAFT_105279	163.272
NEUTE1DRAFT_90398	16.1186
NEUTE1DRAFT_118711	70.4344
NEUTE1DRAFT_125795	4.8772
NEUTE1DRAFT_105272	51.9115
NEUTE1DRAFT_142174	1.27576
NEUTE1DRAFT_142173	0.936051
NEUTE1DRAFT_105961	39.9886
NEUTE1DRAFT_149837	138.398
NEUTE1DRAFT_118703	423.386
NEUTE1DRAFT_71668	120.017
NEUTE1DRAFT_118700	54.7821
NEUTE1DRAFT_52204	15.2571
NEUTE1DRAFT_106182	17.9966
NEUTE1DRAFT_125776	26.9221
NEUTE1DRAFT_90347	139.213
NEUTE1DRAFT_90344	37.2868
NEUTE1DRAFT_106151	14.0335
NEUTE1DRAFT_125770	6.24476
NEUTE1DRAFT_90338	19.4403
NEUTE1DRAFT_126890	171.643
NEUTE1DRAFT_54770	0
NEUTE1DRAFT_105241	29.6191
NEUTE1DRAFT_90331	93.6172
NEUTE1DRAFT_90330	34.4027
NEUTE1DRAFT_90322	11.2736
NEUTE1DRAFT_132948	1.65372
NEUTE1DRAFT_132947	4.15955
NEUTE1DRAFT_125762	194.042
NEUTE1DRAFT_125761	298.665
NEUTE1DRAFT_71615	121.032
NEUTE1DRAFT_52946	10.3263
NEUTE1DRAFT_105223	311.486
NEUTE1DRAFT_133856	129.423
NEUTE1DRAFT_105219	0
NEUTE1DRAFT_143282	0
NEUTE1DRAFT_149800	62.9556
NEUTE1DRAFT_125745	81.5558
NEUTE1DRAFT_51458	1624.55
NEUTE1DRAFT_71579	15.2464
NEUTE1DRAFT_90262	11.4369
NEUTE1DRAFT_71566	2.82404
NEUTE1DRAFT_55546	105.162
NEUTE1DRAFT_132914	3.51498
NEUTE1DRAFT_71524	79.8656
NEUTE1DRAFT_125717	32.5974
NEUTE1DRAFT_96584	22.296
NEUTE1DRAFT_118665	189.312
NEUTE1DRAFT_125714	219.974
NEUTE1DRAFT_125816	6.78758
NEUTE1DRAFT_90197	6.25837
NEUTE1DRAFT_90195	12.491
NEUTE1DRAFT_125708	100.434
NEUTE1DRAFT_90365	30.9936
NEUTE1DRAFT_90181	17.4196
NEUTE1DRAFT_149760	2.81845
NEUTE1DRAFT_90173	317.542
NEUTE1DRAFT_105161	38.4572
NEUTE1DRAFT_118973	105.558
NEUTE1DRAFT_142075	157.282
NEUTE1DRAFT_28719	0
NEUTE1DRAFT_149754	8.02987
NEUTE1DRAFT_125697	14.587
NEUTE1DRAFT_90162	126.981
NEUTE1DRAFT_90158	20.487
NEUTE1DRAFT_149749	28.896
NEUTE1DRAFT_105153	4.82431
NEUTE1DRAFT_90147	34.9686
NEUTE1DRAFT_73861	16.631
NEUTE1DRAFT_96569	61.2873
NEUTE1DRAFT_142063	0
NEUTE1DRAFT_132883	24.1246
NEUTE1DRAFT_71433	119.672
NEUTE1DRAFT_90126	45.014
NEUTE1DRAFT_142048	0.950178
NEUTE1DRAFT_142047	34.6047
NEUTE1DRAFT_132863	138.56
NEUTE1DRAFT_90080	26.859
NEUTE1DRAFT_149716	50.2181
NEUTE1DRAFT_114124	5.90265
NEUTE1DRAFT_52699	10.5392
NEUTE1DRAFT_118635	229.706
NEUTE1DRAFT_52493	5.68386
NEUTE1DRAFT_90058	6.07977
NEUTE1DRAFT_114118	0.994412
NEUTE1DRAFT_149710	88.2719
NEUTE1DRAFT_118631	230.639
NEUTE1DRAFT_125650	645.774
NEUTE1DRAFT_132847	11.8865
NEUTE1DRAFT_105100	19.4783
NEUTE1DRAFT_132845	6.82138
NEUTE1DRAFT_90030	8.38374
NEUTE1DRAFT_90027	11.2093
NEUTE1DRAFT_54832	61.7356
NEUTE1DRAFT_114104	104.266
NEUTE1DRAFT_149698	1.10011
NEUTE1DRAFT_105092	55.3761
NEUTE1DRAFT_149695	119.312
NEUTE1DRAFT_149693	10.2591
NEUTE1DRAFT_125634	15.4957
NEUTE1DRAFT_118625	24.8248
NEUTE1DRAFT_125632	405.65
NEUTE1DRAFT_89997	72.2216
NEUTE1DRAFT_150892	61.4716
NEUTE1DRAFT_53326	12.2181
NEUTE1DRAFT_114089	0.445467
NEUTE1DRAFT_125629	1.52761
NEUTE1DRAFT_51060	11.7158
NEUTE1DRAFT_53567	0
NEUTE1DRAFT_118621	24.7386
NEUTE1DRAFT_125624	26.0461
NEUTE1DRAFT_149678	109.672
NEUTE1DRAFT_50973	60.161
NEUTE1DRAFT_125621	5.28873
NEUTE1DRAFT_90533	210.938
NEUTE1DRAFT_96536	1154.13
NEUTE1DRAFT_141961	19.592
NEUTE1DRAFT_71264	19.5622
NEUTE1DRAFT_132812	30.193
NEUTE1DRAFT_118616	89.8801
NEUTE1DRAFT_53322	52.4635
NEUTE1DRAFT_149665	9.88497
NEUTE1DRAFT_71253	28.2524
NEUTE1DRAFT_55059	1.49188
NEUTE1DRAFT_89942	74.3688
NEUTE1DRAFT_118611	3.31716
NEUTE1DRAFT_118610	155.702
NEUTE1DRAFT_114046	0
NEUTE1DRAFT_89920	20.4876
NEUTE1DRAFT_149652	11.4332
NEUTE1DRAFT_149651	0.283405
NEUTE1DRAFT_114041	0
NEUTE1DRAFT_89911	12.4661
NEUTE1DRAFT_72228	67.2803
NEUTE1DRAFT_125594	1.40491
NEUTE1DRAFT_149647	39.6218
NEUTE1DRAFT_132793	6.97674
NEUTE1DRAFT_89901	33.1494
NEUTE1DRAFT_149644	441.993
NEUTE1DRAFT_105020	44.2289
NEUTE1DRAFT_114027	2.81388
NEUTE1DRAFT_89881	35.1988
NEUTE1DRAFT_105014	0
NEUTE1DRAFT_89876	198.178
NEUTE1DRAFT_105012	10.6611
NEUTE1DRAFT_133528	26.4816
NEUTE1DRAFT_51980	0
NEUTE1DRAFT_89865	13.914
NEUTE1DRAFT_118602	132.386
NEUTE1DRAFT_53237	94.9301
NEUTE1DRAFT_149627	19.0841
NEUTE1DRAFT_105000	24.0046
NEUTE1DRAFT_149626	82.9535
NEUTE1DRAFT_119308	92.9044
NEUTE1DRAFT_51643	0
NEUTE1DRAFT_132771	1.80452
NEUTE1DRAFT_114010	0.589811
NEUTE1DRAFT_118599	235.275
NEUTE1DRAFT_126882	35.5304
NEUTE1DRAFT_55661	0.698796
NEUTE1DRAFT_141891	0.799779
NEUTE1DRAFT_114004	4.54678
NEUTE1DRAFT_141955	6.68555
NEUTE1DRAFT_89843	30.7244
NEUTE1DRAFT_125568	58.4874
NEUTE1DRAFT_114001	1.24674
NEUTE1DRAFT_71147	3.31547
NEUTE1DRAFT_89836	246.791
NEUTE1DRAFT_89829	12.4837
NEUTE1DRAFT_89826	23.574
NEUTE1DRAFT_125558	12.6488
NEUTE1DRAFT_113989	14.8524
NEUTE1DRAFT_104978	1382.77
NEUTE1DRAFT_132758	156.972
NEUTE1DRAFT_118590	23.0413
NEUTE1DRAFT_149607	15.7338
NEUTE1DRAFT_125549	54.8726
NEUTE1DRAFT_149604	4.81843
NEUTE1DRAFT_113976	0
NEUTE1DRAFT_150557	7.57607
NEUTE1DRAFT_27929	0
NEUTE1DRAFT_115376	0
NEUTE1DRAFT_71105	14.2362
NEUTE1DRAFT_73843	314.735
NEUTE1DRAFT_125546	2.98254
NEUTE1DRAFT_96504	91.1276
NEUTE1DRAFT_118632	109.528
NEUTE1DRAFT_125544	43.7284
NEUTE1DRAFT_118585	1445.26
NEUTE1DRAFT_91301	17.1695
NEUTE1DRAFT_104956	36.0652
NEUTE1DRAFT_132740	2.12172
NEUTE1DRAFT_71072	22.7361
NEUTE1DRAFT_89762	183.574
NEUTE1DRAFT_118582	89.785
NEUTE1DRAFT_104952	0
NEUTE1DRAFT_104949	566.174
NEUTE1DRAFT_71058	112.43
NEUTE1DRAFT_89743	38.8793
NEUTE1DRAFT_125528	7.50483
NEUTE1DRAFT_51905	20.4367
NEUTE1DRAFT_96495	1342.85
NEUTE1DRAFT_104939	14.4653
NEUTE1DRAFT_113947	16.2661
NEUTE1DRAFT_118576	138.694
NEUTE1DRAFT_52109	18.9678
NEUTE1DRAFT_126377	16.3574
NEUTE1DRAFT_132720	215.696
NEUTE1DRAFT_105947	0
NEUTE1DRAFT_149573	23.9901
NEUTE1DRAFT_89695	16.3051
NEUTE1DRAFT_132711	325.395
NEUTE1DRAFT_149564	60.9629
NEUTE1DRAFT_51472	16.623
NEUTE1DRAFT_93099	11.0018
NEUTE1DRAFT_104917	13.3263
NEUTE1DRAFT_52977	44.6729
NEUTE1DRAFT_113922	7.51205
NEUTE1DRAFT_89676	12.9985
NEUTE1DRAFT_89673	17.4717
NEUTE1DRAFT_89746	45.4069
NEUTE1DRAFT_118570	1501.22
NEUTE1DRAFT_52022	0
NEUTE1DRAFT_149556	20.6178
NEUTE1DRAFT_118569	146.939
NEUTE1DRAFT_89662	33.72
NEUTE1DRAFT_149551	25.6321
NEUTE1DRAFT_89652	192.597
NEUTE1DRAFT_89649	13.1303
NEUTE1DRAFT_133425	6.6486
NEUTE1DRAFT_89647	44.1319
NEUTE1DRAFT_104895	0.464362
NEUTE1DRAFT_125490	42.3122
NEUTE1DRAFT_149542	6.46701
NEUTE1DRAFT_18310	0
NEUTE1DRAFT_104887	4.61108
NEUTE1DRAFT_133812	33.4248
NEUTE1DRAFT_53219	20.215
NEUTE1DRAFT_90003	298.338
NEUTE1DRAFT_104883	1.43886
NEUTE1DRAFT_92775	12.5859
NEUTE1DRAFT_141775	3.28961
NEUTE1DRAFT_141774	1.18376
NEUTE1DRAFT_113889	1.48503
NEUTE1DRAFT_104881	3.68421
NEUTE1DRAFT_149972	20.9541
NEUTE1DRAFT_113887	1.59169
NEUTE1DRAFT_52695	8.68088
NEUTE1DRAFT_113883	2.92016
NEUTE1DRAFT_113881	0
NEUTE1DRAFT_52683	0.287351
NEUTE1DRAFT_118563	36.2413
NEUTE1DRAFT_89817	106.716
NEUTE1DRAFT_125484	11.3867
NEUTE1DRAFT_70939	63.303
NEUTE1DRAFT_149534	7.77877
NEUTE1DRAFT_70925	77.2074
NEUTE1DRAFT_70922	55.6811
NEUTE1DRAFT_51926	2.81788
NEUTE1DRAFT_118559	26.3823
NEUTE1DRAFT_113864	0
NEUTE1DRAFT_149545	35.1562
NEUTE1DRAFT_104861	0
NEUTE1DRAFT_118556	87.6641
NEUTE1DRAFT_70910	29.5949
NEUTE1DRAFT_125468	51.6805
NEUTE1DRAFT_53111	94.3019
NEUTE1DRAFT_141740	3.77979
NEUTE1DRAFT_133943	32.4098
NEUTE1DRAFT_51791	56.4263
NEUTE1DRAFT_70889	59.662
NEUTE1DRAFT_126556	15.0596
NEUTE1DRAFT_89860	48.727
NEUTE1DRAFT_113844	0
NEUTE1DRAFT_132656	39.8297
NEUTE1DRAFT_70857	58.0369
NEUTE1DRAFT_104832	32.2029
NEUTE1DRAFT_89543	10.8242
NEUTE1DRAFT_104830	3.32928
NEUTE1DRAFT_50737	5.10203
NEUTE1DRAFT_149499	17.9543
NEUTE1DRAFT_73202	1.16409
NEUTE1DRAFT_70900	26.6089
NEUTE1DRAFT_125443	72.1254
NEUTE1DRAFT_132647	36.0809
NEUTE1DRAFT_149495	72.8682
NEUTE1DRAFT_89515	8.34573
NEUTE1DRAFT_89510	17.6096
NEUTE1DRAFT_132638	53.3098
NEUTE1DRAFT_71898	221.979
NEUTE1DRAFT_132637	31.6174
NEUTE1DRAFT_118533	47.8003
NEUTE1DRAFT_89496	7.03233
NEUTE1DRAFT_91347	19.3594
NEUTE1DRAFT_70806	1436.25
NEUTE1DRAFT_125422	54.3851
NEUTE1DRAFT_70796	10.317
NEUTE1DRAFT_118529	73.5226
NEUTE1DRAFT_89479	165.017
NEUTE1DRAFT_71960	34.8428
NEUTE1DRAFT_89477	40.9553
NEUTE1DRAFT_70786	21.1168
NEUTE1DRAFT_70784	46.9356
NEUTE1DRAFT_89466	54.5649
NEUTE1DRAFT_141679	0
NEUTE1DRAFT_149468	25.0383
NEUTE1DRAFT_125408	25.5939
NEUTE1DRAFT_118524	54.34
NEUTE1DRAFT_118523	0
NEUTE1DRAFT_89443	32.5914
NEUTE1DRAFT_96436	106.651
NEUTE1DRAFT_118517	4.37305
NEUTE1DRAFT_104778	84.9567
NEUTE1DRAFT_70741	32.1657
NEUTE1DRAFT_70739	54.286
NEUTE1DRAFT_125395	6.85386
NEUTE1DRAFT_89416	45.3528
NEUTE1DRAFT_96430	234.292
NEUTE1DRAFT_53072	162.384
NEUTE1DRAFT_118511	40.894
NEUTE1DRAFT_125391	77.2702
NEUTE1DRAFT_89407	18.1348
NEUTE1DRAFT_70716	19.4042
NEUTE1DRAFT_51009	7.99234
NEUTE1DRAFT_70710	6.0355
NEUTE1DRAFT_125385	17.3544
NEUTE1DRAFT_70700	47.8367
NEUTE1DRAFT_89385	116.443
NEUTE1DRAFT_125380	50.3662
NEUTE1DRAFT_149438	552.88
NEUTE1DRAFT_132585	9.37353
NEUTE1DRAFT_141640	0
NEUTE1DRAFT_70677	8.72673
NEUTE1DRAFT_151012	134.163
NEUTE1DRAFT_150178	26.5755
NEUTE1DRAFT_54824	0
NEUTE1DRAFT_113756	8.7319
NEUTE1DRAFT_149430	1413.06
NEUTE1DRAFT_132580	17.8273
NEUTE1DRAFT_118506	57.4141
NEUTE1DRAFT_89347	13.9766
NEUTE1DRAFT_126029	166.956
NEUTE1DRAFT_90219	9.2877
NEUTE1DRAFT_70661	6.40994
NEUTE1DRAFT_70654	12.6863
NEUTE1DRAFT_70649	18.4761
NEUTE1DRAFT_89327	6.72522
NEUTE1DRAFT_70639	151.964
NEUTE1DRAFT_149414	139.331
NEUTE1DRAFT_89316	111.119
NEUTE1DRAFT_52512	102.031
NEUTE1DRAFT_74165	57.9027
NEUTE1DRAFT_149413	34.3909
NEUTE1DRAFT_118504	0.847115
NEUTE1DRAFT_118503	69.4209
NEUTE1DRAFT_28793	18.5157
NEUTE1DRAFT_70626	15.6665
NEUTE1DRAFT_125348	11.5959
NEUTE1DRAFT_132557	7.99549
NEUTE1DRAFT_71556	6.36694
NEUTE1DRAFT_55615	17.8295
NEUTE1DRAFT_89292	193.507
NEUTE1DRAFT_104714	13.4616
NEUTE1DRAFT_143375	0
NEUTE1DRAFT_132552	437.719
NEUTE1DRAFT_126526	39.0064
NEUTE1DRAFT_70599	221.492
NEUTE1DRAFT_104708	7.27212
NEUTE1DRAFT_70596	20.043
NEUTE1DRAFT_118495	0
NEUTE1DRAFT_89273	14.2926
NEUTE1DRAFT_52511	17.1244
NEUTE1DRAFT_89265	45.2805
NEUTE1DRAFT_104694	0
NEUTE1DRAFT_113713	0.349398
NEUTE1DRAFT_54310	18.09
NEUTE1DRAFT_125324	16.0713
NEUTE1DRAFT_55736	1191.29
NEUTE1DRAFT_72049	5.82937
NEUTE1DRAFT_149384	5.11361
NEUTE1DRAFT_149383	24.6673
NEUTE1DRAFT_132537	24.217
NEUTE1DRAFT_89249	1.87475
NEUTE1DRAFT_125315	16.6362
NEUTE1DRAFT_104678	0.93655
NEUTE1DRAFT_104676	122.29
NEUTE1DRAFT_32005	0.544157
NEUTE1DRAFT_125308	0.283383
NEUTE1DRAFT_70543	52.9362
NEUTE1DRAFT_51014	14.1797
NEUTE1DRAFT_149364	57.801
NEUTE1DRAFT_132518	122.65
NEUTE1DRAFT_118477	147.511
NEUTE1DRAFT_71181	68.9695
NEUTE1DRAFT_89200	142.233
NEUTE1DRAFT_141557	0
NEUTE1DRAFT_149360	10.1048
NEUTE1DRAFT_89196	14.7795
NEUTE1DRAFT_149590	17.171
NEUTE1DRAFT_125291	9.03766
NEUTE1DRAFT_141550	42.2241
NEUTE1DRAFT_89174	10.8911
NEUTE1DRAFT_118472	180.123
NEUTE1DRAFT_54069	235.338
NEUTE1DRAFT_125284	35.265
NEUTE1DRAFT_149347	24.1447
NEUTE1DRAFT_104642	46.6545
NEUTE1DRAFT_113665	331.239
NEUTE1DRAFT_149342	452.9
NEUTE1DRAFT_106326	186.466
NEUTE1DRAFT_70733	142.486
NEUTE1DRAFT_89145	16.3292
NEUTE1DRAFT_125274	131.672
NEUTE1DRAFT_70453	6.89617
NEUTE1DRAFT_149334	11.7771
NEUTE1DRAFT_73432	46.4487
NEUTE1DRAFT_70443	65.1769
NEUTE1DRAFT_149330	28.8597
NEUTE1DRAFT_132485	30.8651
NEUTE1DRAFT_125262	56.1071
NEUTE1DRAFT_89102	24.855
NEUTE1DRAFT_149321	18.0332
NEUTE1DRAFT_132786	77.2562
NEUTE1DRAFT_118459	235.846
NEUTE1DRAFT_149317	312.941
NEUTE1DRAFT_118454	88.741
NEUTE1DRAFT_89080	9.53859
NEUTE1DRAFT_149313	7.50767
NEUTE1DRAFT_89077	17.7883
NEUTE1DRAFT_125244	429.645
NEUTE1DRAFT_132466	300.06
NEUTE1DRAFT_141497	2.33672
NEUTE1DRAFT_89060	171.121
NEUTE1DRAFT_118448	469.232
NEUTE1DRAFT_70375	43.6308
NEUTE1DRAFT_53397	0
NEUTE1DRAFT_132459	1.84277
NEUTE1DRAFT_104586	36.7936
NEUTE1DRAFT_132453	32.2352
NEUTE1DRAFT_113788	13.8179
NEUTE1DRAFT_132452	9.43861
NEUTE1DRAFT_125228	434.38
NEUTE1DRAFT_119177	58.9581
NEUTE1DRAFT_150059	22.5415
NEUTE1DRAFT_70359	36.081
NEUTE1DRAFT_70355	58.5455
NEUTE1DRAFT_132447	18.7562
NEUTE1DRAFT_89026	71.6652
NEUTE1DRAFT_89024	23.4566
NEUTE1DRAFT_70340	37.8409
NEUTE1DRAFT_118436	1399.98
NEUTE1DRAFT_132442	15.6721
NEUTE1DRAFT_149282	0
NEUTE1DRAFT_141471	0
NEUTE1DRAFT_52647	0
NEUTE1DRAFT_125214	42.3415
NEUTE1DRAFT_70327	23.9293
NEUTE1DRAFT_118432	193.814
NEUTE1DRAFT_72283	79.1578
NEUTE1DRAFT_54577	31.51
NEUTE1DRAFT_132434	5.50023
NEUTE1DRAFT_88997	48.2768
NEUTE1DRAFT_125205	28.801
NEUTE1DRAFT_118430	0.526063
NEUTE1DRAFT_114943	0
NEUTE1DRAFT_52202	0
NEUTE1DRAFT_125203	13.6022
NEUTE1DRAFT_150334	103.065
NEUTE1DRAFT_104548	7.28269
NEUTE1DRAFT_113579	144.174
NEUTE1DRAFT_118662	21.592
NEUTE1DRAFT_113578	269.039
NEUTE1DRAFT_125638	13.6599
NEUTE1DRAFT_88983	44.3484
NEUTE1DRAFT_88982	2.55152
NEUTE1DRAFT_52820	382.378
NEUTE1DRAFT_113575	0.551248
NEUTE1DRAFT_70297	108.3
NEUTE1DRAFT_113573	0.319089
NEUTE1DRAFT_91848	17.5264
NEUTE1DRAFT_88973	69.2342
NEUTE1DRAFT_72023	28.5965
NEUTE1DRAFT_125372	9.95218
NEUTE1DRAFT_55148	7.76293
NEUTE1DRAFT_125241	79.1181
NEUTE1DRAFT_125189	32.1913
NEUTE1DRAFT_125187	31.6503
NEUTE1DRAFT_88956	19.3216
NEUTE1DRAFT_149255	29.5632
NEUTE1DRAFT_88950	17.3184
NEUTE1DRAFT_149253	201.668
NEUTE1DRAFT_113559	0.427026
NEUTE1DRAFT_52990	5.95067
NEUTE1DRAFT_118418	8889.2
NEUTE1DRAFT_88941	31.8632
NEUTE1DRAFT_125174	11.1037
NEUTE1DRAFT_88924	41.3271
NEUTE1DRAFT_88920	10.39
NEUTE1DRAFT_118413	41.7147
NEUTE1DRAFT_104508	7.73141
NEUTE1DRAFT_118412	50.1086
NEUTE1DRAFT_72776	46.0268
NEUTE1DRAFT_141894	0.277029
NEUTE1DRAFT_125166	21.4576
NEUTE1DRAFT_88901	173.756
NEUTE1DRAFT_70219	585.293
NEUTE1DRAFT_88893	29.4814
NEUTE1DRAFT_104501	0
NEUTE1DRAFT_150202	117.375
NEUTE1DRAFT_88888	22.2271
NEUTE1DRAFT_70206	82.1334
NEUTE1DRAFT_52085	13.8245
NEUTE1DRAFT_125157	19.1801
NEUTE1DRAFT_88877	45.9125
NEUTE1DRAFT_142820	3.83866
NEUTE1DRAFT_104492	6.2185
NEUTE1DRAFT_149225	35.3928
NEUTE1DRAFT_104487	8.99907
NEUTE1DRAFT_113520	0
NEUTE1DRAFT_70182	902.638
NEUTE1DRAFT_149218	10.0507
NEUTE1DRAFT_118402	40.5431
NEUTE1DRAFT_54233	1.53095
NEUTE1DRAFT_118398	65.2527
NEUTE1DRAFT_88834	45.621
NEUTE1DRAFT_32941	10.2364
NEUTE1DRAFT_113501	0
NEUTE1DRAFT_52747	0
NEUTE1DRAFT_113500	24.6481
NEUTE1DRAFT_70153	58.8386
NEUTE1DRAFT_104468	22.1654
NEUTE1DRAFT_113495	1.46349
NEUTE1DRAFT_33363	18.0152
NEUTE1DRAFT_70140	20.4651
NEUTE1DRAFT_88816	18.0895
NEUTE1DRAFT_70135	23.2442
NEUTE1DRAFT_104459	0.117821
NEUTE1DRAFT_88806	4.40504
NEUTE1DRAFT_71721	13.6445
NEUTE1DRAFT_70125	12.1885
NEUTE1DRAFT_113485	1016.04
NEUTE1DRAFT_70119	25.9331
NEUTE1DRAFT_104452	0.942599
NEUTE1DRAFT_51016	1.51537
NEUTE1DRAFT_141354	20.251
NEUTE1DRAFT_141351	0
NEUTE1DRAFT_104450	0.929809
NEUTE1DRAFT_70117	23.954
NEUTE1DRAFT_125121	0.654885
NEUTE1DRAFT_150828	33.5231
NEUTE1DRAFT_118394	128.225
NEUTE1DRAFT_118393	16.6183
NEUTE1DRAFT_149191	47.1958
NEUTE1DRAFT_141345	1.04075
NEUTE1DRAFT_149472	21.6401
NEUTE1DRAFT_132349	19.3491
NEUTE1DRAFT_51192	7.71936
NEUTE1DRAFT_96308	537.709
NEUTE1DRAFT_70105	99.244
NEUTE1DRAFT_52004	35.4029
NEUTE1DRAFT_149312	640.821
NEUTE1DRAFT_88779	20.7805
NEUTE1DRAFT_132345	62.3642
NEUTE1DRAFT_53067	117.997
NEUTE1DRAFT_113463	3.26735
NEUTE1DRAFT_149182	37.735
NEUTE1DRAFT_52860	40.5864
NEUTE1DRAFT_113456	35.9741
NEUTE1DRAFT_104430	18.5872
NEUTE1DRAFT_113454	26.7868
NEUTE1DRAFT_113453	5.59704
NEUTE1DRAFT_149180	18.8717
NEUTE1DRAFT_141324	1.4088
NEUTE1DRAFT_141323	0.464375
NEUTE1DRAFT_51513	6.21054
NEUTE1DRAFT_132341	55.5372
NEUTE1DRAFT_70085	6.44052
NEUTE1DRAFT_88763	56.9555
NEUTE1DRAFT_149173	26.4696
NEUTE1DRAFT_88752	88.6643
NEUTE1DRAFT_72761	46.6934
NEUTE1DRAFT_149171	3.76189
NEUTE1DRAFT_141310	1.79544
NEUTE1DRAFT_149167	195.476
NEUTE1DRAFT_88736	26.7361
NEUTE1DRAFT_149164	41.1106
NEUTE1DRAFT_132325	40.4169
NEUTE1DRAFT_149160	6.04645
NEUTE1DRAFT_104400	18.5418
NEUTE1DRAFT_50693	764.321
NEUTE1DRAFT_88709	46.5692
NEUTE1DRAFT_113419	0.909575
NEUTE1DRAFT_141290	4.02571
NEUTE1DRAFT_88708	201.825
NEUTE1DRAFT_104390	0
NEUTE1DRAFT_125078	25.7037
NEUTE1DRAFT_141280	0
NEUTE1DRAFT_50581	59.8646
NEUTE1DRAFT_74167	85.3675
NEUTE1DRAFT_149143	7.73893
NEUTE1DRAFT_126079	21.073
NEUTE1DRAFT_141271	0
NEUTE1DRAFT_114393	0.404256
NEUTE1DRAFT_141268	0
NEUTE1DRAFT_149142	0
NEUTE1DRAFT_114995	22.2523
NEUTE1DRAFT_70014	7.18225
NEUTE1DRAFT_132309	9.11542
NEUTE1DRAFT_141263	0
NEUTE1DRAFT_115097	2.27391
NEUTE1DRAFT_149138	82.8539
NEUTE1DRAFT_50558	1.81733
NEUTE1DRAFT_149136	7.19653
NEUTE1DRAFT_149135	1.39593
NEUTE1DRAFT_149134	138.969
NEUTE1DRAFT_113398	26.5263
NEUTE1DRAFT_50546	0
NEUTE1DRAFT_149132	37.1057
NEUTE1DRAFT_149131	25.9699
NEUTE1DRAFT_50540	0
NEUTE1DRAFT_113391	18.5572
NEUTE1DRAFT_69987	11.8656
NEUTE1DRAFT_132296	5.81431
NEUTE1DRAFT_141239	37.1798
NEUTE1DRAFT_88650	25.7274
NEUTE1DRAFT_69970	28.9185
NEUTE1DRAFT_118365	237.975
NEUTE1DRAFT_114178	0
NEUTE1DRAFT_104364	4.65243
NEUTE1DRAFT_149119	21.1338
NEUTE1DRAFT_118521	2623.61
NEUTE1DRAFT_149117	6.06377
